Zipcode,ZipCodeType,City,State,LocationType
14651,UNIQUE,EASTMAN KODAK,NY,NOT ACCEPTABLE
14652,UNIQUE,ROCHESTER,NY,PRIMARY
14652,UNIQUE,KODAK PARK,NY,NOT ACCEPTABLE
14653,UNIQUE,ROCHESTER,NY,PRIMARY
14653,UNIQUE,KODAK APPARATUS DIVISION,NY,NOT ACCEPTABLE
14664,UNIQUE,ROCHESTER,NY,PRIMARY
14664,UNIQUE,XEROX CORP,NY,NOT ACCEPTABLE
14673,UNIQUE,ROCHESTER,NY,PRIMARY
14673,UNIQUE,CHASE LINCOLN,NY,NOT ACCEPTABLE
14683,UNIQUE,ROCHESTER,NY,PRIMARY
14683,UNIQUE,CHASE LINCOLN,NY,NOT ACCEPTABLE
14692,PO BOX,ROCHESTER,NY,PRIMARY
14694,UNIQUE,ROCHESTER,NY,PRIMARY
14694,UNIQUE,WEST GROUP,NY,NOT ACCEPTABLE
14701,STANDARD,JAMESTOWN,NY,PRIMARY
14701,STANDARD,WEST ELLICOTT,NY,ACCEPTABLE
14702,PO BOX,JAMESTOWN,NY,PRIMARY
14706,STANDARD,ALLEGANY,NY,PRIMARY
14707,PO BOX,ALLENTOWN,NY,PRIMARY
14708,STANDARD,ALMA,NY,PRIMARY
14709,STANDARD,ANGELICA,NY,PRIMARY
14710,STANDARD,ASHVILLE,NY,PRIMARY
14711,STANDARD,BELFAST,NY,PRIMARY
14712,STANDARD,BEMUS POINT,NY,PRIMARY
14714,STANDARD,BLACK CREEK,NY,PRIMARY
14715,STANDARD,BOLIVAR,NY,PRIMARY
14715,STANDARD,ALMA,NY,NOT ACCEPTABLE
14715,STANDARD,SOUTH BOLIVAR,NY,NOT ACCEPTABLE
14716,STANDARD,BROCTON,NY,PRIMARY
14717,STANDARD,CANEADEA,NY,PRIMARY
14718,STANDARD,CASSADAGA,NY,PRIMARY
14719,STANDARD,CATTARAUGUS,NY,PRIMARY
14720,PO BOX,CELORON,NY,PRIMARY
14721,STANDARD,CERES,NY,PRIMARY
14722,PO BOX,CHAUTAUQUA,NY,PRIMARY
14723,STANDARD,CHERRY CREEK,NY,PRIMARY
14724,STANDARD,CLYMER,NY,PRIMARY
14726,STANDARD,CONEWANGO VALLEY,NY,PRIMARY
14726,STANDARD,CONEWANGO VLY,NY,ACCEPTABLE
14727,STANDARD,CUBA,NY,PRIMARY
14728,STANDARD,DEWITTVILLE,NY,PRIMARY
14729,STANDARD,EAST OTTO,NY,PRIMARY
14730,PO BOX,EAST RANDOLPH,NY,PRIMARY
14731,STANDARD,ELLICOTTVILLE,NY,PRIMARY
14732,PO BOX,ELLINGTON,NY,PRIMARY
14733,STANDARD,FALCONER,NY,PRIMARY
14735,STANDARD,FILLMORE,NY,PRIMARY
14736,STANDARD,FINDLEY LAKE,NY,PRIMARY
14737,STANDARD,FRANKLINVILLE,NY,PRIMARY
14738,STANDARD,FREWSBURG,NY,PRIMARY
14739,STANDARD,FRIENDSHIP,NY,PRIMARY
14740,STANDARD,GERRY,NY,PRIMARY
14741,STANDARD,GREAT VALLEY,NY,PRIMARY
14741,STANDARD,HUMPHREY,NY,NOT ACCEPTABLE
14742,PO BOX,GREENHURST,NY,PRIMARY
14743,STANDARD,HINSDALE,NY,PRIMARY
14743,STANDARD,ISCHUA,NY,ACCEPTABLE
14744,STANDARD,HOUGHTON,NY,PRIMARY
14745,PO BOX,HUME,NY,PRIMARY
14747,STANDARD,KENNEDY,NY,PRIMARY
14748,STANDARD,KILL BUCK,NY,PRIMARY
14748,STANDARD,KILLBUCK,NY,NOT ACCEPTABLE
14750,STANDARD,LAKEWOOD,NY,PRIMARY
14751,PO BOX,LEON,NY,PRIMARY
14751,PO BOX,CONEWANGO VALLEY,NY,NOT ACCEPTABLE
14752,PO BOX,LILY DALE,NY,PRIMARY
14753,STANDARD,LIMESTONE,NY,PRIMARY
14754,STANDARD,LITTLE GENESEE,NY,PRIMARY
14754,STANDARD,LITTLE GENESE,NY,ACCEPTABLE
14755,STANDARD,LITTLE VALLEY,NY,PRIMARY
14756,PO BOX,MAPLE SPRINGS,NY,PRIMARY
14756,PO BOX,DEWITTVILLE,NY,NOT ACCEPTABLE
14757,STANDARD,MAYVILLE,NY,PRIMARY
14758,PO BOX,NIOBE,NY,PRIMARY
14760,STANDARD,OLEAN,NY,PRIMARY
14760,STANDARD,KNAPP CREEK,NY,ACCEPTABLE
14766,PO BOX,OTTO,NY,PRIMARY
14767,STANDARD,PANAMA,NY,PRIMARY
14769,STANDARD,PORTLAND,NY,PRIMARY
14770,STANDARD,PORTVILLE,NY,PRIMARY
14772,STANDARD,RANDOLPH,NY,PRIMARY
14774,PO BOX,RICHBURG,NY,PRIMARY
14775,STANDARD,RIPLEY,NY,PRIMARY
14775,STANDARD,FORSYTH,NY,NOT ACCEPTABLE
14777,STANDARD,RUSHFORD,NY,PRIMARY
14778,PO BOX,SAINT BONAVENTURE,NY,PRIMARY
14778,PO BOX,ST BONAS,NY,ACCEPTABLE
14778,PO BOX,ST BONAVENTURE,NY,NOT ACCEPTABLE
14779,STANDARD,SALAMANCA,NY,PRIMARY
14781,STANDARD,SHERMAN,NY,PRIMARY
14782,STANDARD,SINCLAIRVILLE,NY,PRIMARY
14783,PO BOX,STEAMBURG,NY,PRIMARY
14784,STANDARD,STOCKTON,NY,PRIMARY
14785,PO BOX,STOW,NY,PRIMARY
14786,PO BOX,WEST CLARKSVILLE,NY,PRIMARY
14786,PO BOX,W CLARKSVILLE,NY,ACCEPTABLE
14787,STANDARD,WESTFIELD,NY,PRIMARY
14788,PO BOX,WESTONS MILLS,NY,PRIMARY
14788,PO BOX,WESTON MILLS,NY,NOT ACCEPTABLE
14801,STANDARD,ADDISON,NY,PRIMARY
14802,STANDARD,ALFRED,NY,PRIMARY
14803,STANDARD,ALFRED STATION,NY,PRIMARY
14803,STANDARD,ALFRED STA,NY,ACCEPTABLE
14804,STANDARD,ALMOND,NY,PRIMARY
14805,STANDARD,ALPINE,NY,PRIMARY
14806,STANDARD,ANDOVER,NY,PRIMARY
14807,STANDARD,ARKPORT,NY,PRIMARY
14808,STANDARD,ATLANTA,NY,PRIMARY
14808,STANDARD,N COHOCTON,NY,ACCEPTABLE
14808,STANDARD,NORTH COHOCTON,NY,ACCEPTABLE
14809,STANDARD,AVOCA,NY,PRIMARY
14809,STANDARD,WALLACE,NY,ACCEPTABLE
14810,STANDARD,BATH,NY,PRIMARY
14810,STANDARD,VETERANS ADMINISTRATION,NY,ACCEPTABLE
14810,STANDARD,VETERANS ADMN,NY,ACCEPTABLE
14812,STANDARD,BEAVER DAMS,NY,PRIMARY
14813,STANDARD,BELMONT,NY,PRIMARY
14814,STANDARD,BIG FLATS,NY,PRIMARY
14815,STANDARD,BRADFORD,NY,PRIMARY
14816,STANDARD,BREESPORT,NY,PRIMARY
14817,STANDARD,BROOKTONDALE,NY,PRIMARY
14818,STANDARD,BURDETT,NY,PRIMARY
14819,STANDARD,CAMERON,NY,PRIMARY
14819,STANDARD,CAMERON MILLS,NY,NOT ACCEPTABLE
14820,STANDARD,CAMERON MILLS,NY,PRIMARY
14821,STANDARD,CAMPBELL,NY,PRIMARY
14822,STANDARD,CANASERAGA,NY,PRIMARY
14823,STANDARD,CANISTEO,NY,PRIMARY
14824,STANDARD,CAYUTA,NY,PRIMARY
14825,STANDARD,CHEMUNG,NY,PRIMARY
14826,STANDARD,COHOCTON,NY,PRIMARY
14827,PO BOX,COOPERS PLAINS,NY,PRIMARY
14827,PO BOX,COOPERS PLNS,NY,ACCEPTABLE
14830,STANDARD,CORNING,NY,PRIMARY
14830,STANDARD,SOUTH CORNING,NY,ACCEPTABLE
14831,UNIQUE,CORNING,NY,PRIMARY
14831,UNIQUE,CORNING INC,NY,NOT ACCEPTABLE
14836,STANDARD,DALTON,NY,PRIMARY
14837,STANDARD,DUNDEE,NY,PRIMARY
14838,STANDARD,ERIN,NY,PRIMARY
14839,STANDARD,GREENWOOD,NY,PRIMARY
14840,STANDARD,HAMMONDSPORT,NY,PRIMARY
14841,STANDARD,HECTOR,NY,PRIMARY
14841,STANDARD,VALOIS,NY,ACCEPTABLE
14842,STANDARD,HIMROD,NY,PRIMARY
14843,STANDARD,HORNELL,NY,PRIMARY
14843,STANDARD,NORTH HORNELL,NY,ACCEPTABLE
14845,STANDARD,HORSEHEADS,NY,PRIMARY
14846,STANDARD,HUNT,NY,PRIMARY
14847,STANDARD,INTERLAKEN,NY,PRIMARY
14850,STANDARD,ITHACA,NY,PRIMARY
14850,STANDARD,ITHACA COLL,NY,ACCEPTABLE
14850,STANDARD,ITHACA COLLEGE,NY,ACCEPTABLE
14851,PO BOX,ITHACA,NY,PRIMARY
14852,PO BOX,ITHACA,NY,PRIMARY
14853,STANDARD,ITHACA,NY,PRIMARY
14854,PO BOX,JACKSONVILLE,NY,PRIMARY
14855,STANDARD,JASPER,NY,PRIMARY
14856,PO BOX,KANONA,NY,PRIMARY
14857,PO BOX,LAKEMONT,NY,PRIMARY
14858,STANDARD,LINDLEY,NY,PRIMARY
14859,STANDARD,LOCKWOOD,NY,PRIMARY
14860,STANDARD,LODI,NY,PRIMARY
14861,STANDARD,LOWMAN,NY,PRIMARY
14863,PO BOX,MECKLENBURG,NY,PRIMARY
14864,STANDARD,MILLPORT,NY,PRIMARY
14865,STANDARD,MONTOUR FALLS,NY,PRIMARY
14867,STANDARD,NEWFIELD,NY,PRIMARY
14869,STANDARD,ODESSA,NY,PRIMARY
14870,STANDARD,PAINTED POST,NY,PRIMARY
14871,STANDARD,PINE CITY,NY,PRIMARY
14872,STANDARD,PINE VALLEY,NY,PRIMARY
14873,STANDARD,PRATTSBURGH,NY,PRIMARY
14874,STANDARD,PULTENEY,NY,PRIMARY
14876,PO BOX,READING CENTER,NY,PRIMARY
14876,PO BOX,READING CTR,NY,ACCEPTABLE
14877,STANDARD,REXVILLE,NY,PRIMARY
14878,STANDARD,ROCK STREAM,NY,PRIMARY
14879,STANDARD,SAVONA,NY,PRIMARY
14880,STANDARD,SCIO,NY,PRIMARY
14881,STANDARD,SLATERVILLE SPRINGS,NY,PRIMARY
14881,STANDARD,SLATERVLE SPG,NY,ACCEPTABLE
14882,STANDARD,LANSING,NY,PRIMARY
14882,STANDARD,ITHACA,NY,ACCEPTABLE
14883,STANDARD,SPENCER,NY,PRIMARY
14883,STANDARD,WEST DANBY,NY,ACCEPTABLE
14884,STANDARD,SWAIN,NY,PRIMARY
14885,STANDARD,TROUPSBURG,NY,PRIMARY
14886,STANDARD,TRUMANSBURG,NY,PRIMARY
14887,PO BOX,TYRONE,NY,PRIMARY
14889,STANDARD,VAN ETTEN,NY,PRIMARY
14891,STANDARD,WATKINS GLEN,NY,PRIMARY
14892,STANDARD,WAVERLY,NY,PRIMARY
14893,PO BOX,WAYNE,NY,PRIMARY
14894,STANDARD,WELLSBURG,NY,PRIMARY
14895,STANDARD,WELLSVILLE,NY,PRIMARY
14897,STANDARD,WHITESVILLE,NY,PRIMARY
14898,STANDARD,WOODHULL,NY,PRIMARY
14901,STANDARD,ELMIRA,NY,PRIMARY
14902,PO BOX,ELMIRA,NY,PRIMARY
14903,STANDARD,ELMIRA,NY,PRIMARY
14903,STANDARD,ELMIRA HEIGHTS,NY,ACCEPTABLE
14903,STANDARD,ELMIRA HGTS,NY,ACCEPTABLE
14903,STANDARD,ELMIRA HTS,NY,ACCEPTABLE
14904,STANDARD,ELMIRA,NY,PRIMARY
14905,STANDARD,ELMIRA,NY,PRIMARY
14925,STANDARD,ELMIRA,NY,PRIMARY
15001,STANDARD,ALIQUIPPA,PA,PRIMARY
15001,STANDARD,MACARTHUR,PA,ACCEPTABLE
15001,STANDARD,W ALIQUIPPA,PA,ACCEPTABLE
15001,STANDARD,WEST ALIQUIPPA,PA,ACCEPTABLE
15001,STANDARD,ALIQ,PA,NOT ACCEPTABLE
15001,STANDARD,MAC ARTHUR,PA,NOT ACCEPTABLE
15003,STANDARD,AMBRIDGE,PA,PRIMARY
15003,STANDARD,FAIR OAKS,PA,ACCEPTABLE
15004,PO BOX,ATLASBURG,PA,PRIMARY
15005,STANDARD,BADEN,PA,PRIMARY
15006,PO BOX,BAIRDFORD,PA,PRIMARY
15007,STANDARD,BAKERSTOWN,PA,PRIMARY
15009,STANDARD,BEAVER,PA,PRIMARY
15009,STANDARD,VANPORT,PA,ACCEPTABLE
15009,STANDARD,W BRIDGEWATER,PA,ACCEPTABLE
15009,STANDARD,WEST BRIDGEWATER,PA,ACCEPTABLE
15010,STANDARD,BEAVER FALLS,PA,PRIMARY
15010,STANDARD,PATTERSON HEIGHTS,PA,ACCEPTABLE
15010,STANDARD,PATTERSON HTS,PA,ACCEPTABLE
15010,STANDARD,RACINE,PA,ACCEPTABLE
15012,STANDARD,BELLE VERNON,PA,PRIMARY
15012,STANDARD,BELLE VRN BR,PA,ACCEPTABLE
15012,STANDARD,N BELL VERNON,PA,ACCEPTABLE
15012,STANDARD,N BELLE VERNON,PA,ACCEPTABLE
15012,STANDARD,N BELLE VRN,PA,ACCEPTABLE
15012,STANDARD,NORTH BELLE VERNON,PA,ACCEPTABLE
15014,STANDARD,BRACKENRIDGE,PA,PRIMARY
15015,STANDARD,BRADFORDWOODS,PA,PRIMARY
15017,STANDARD,BRIDGEVILLE,PA,PRIMARY
15018,STANDARD,BUENA VISTA,PA,PRIMARY
15019,STANDARD,BULGER,PA,PRIMARY
15020,PO BOX,BUNOLA,PA,PRIMARY
15021,STANDARD,BURGETTSTOWN,PA,PRIMARY
15021,STANDARD,ELDERSVILLE,PA,ACCEPTABLE
15021,STANDARD,PARIS,PA,ACCEPTABLE
15021,STANDARD,BURGETTSTN,PA,NOT ACCEPTABLE
15022,STANDARD,CHARLEROI,PA,PRIMARY
15022,STANDARD,N CHARLEROI,PA,ACCEPTABLE
15022,STANDARD,NORTH CHARLEROI,PA,ACCEPTABLE
15024,STANDARD,CHESWICK,PA,PRIMARY
15025,STANDARD,CLAIRTON,PA,PRIMARY
15025,STANDARD,FLOREFFE,PA,ACCEPTABLE
15025,STANDARD,JEFFERSON HILLS,PA,ACCEPTABLE
15025,STANDARD,JEFFERSON HLS,PA,ACCEPTABLE
15025,STANDARD,LARGE,PA,ACCEPTABLE
15026,STANDARD,CLINTON,PA,PRIMARY
15027,STANDARD,CONWAY,PA,PRIMARY
15028,PO BOX,COULTERS,PA,PRIMARY
15030,STANDARD,CREIGHTON,PA,PRIMARY
15031,STANDARD,CUDDY,PA,PRIMARY
15032,PO BOX,CURTISVILLE,PA,PRIMARY
15033,STANDARD,DONORA,PA,PRIMARY
15034,STANDARD,DRAVOSBURG,PA,PRIMARY
15035,STANDARD,EAST MC KEESPORT,PA,PRIMARY
15035,STANDARD,E MCKEESPORT,PA,ACCEPTABLE
15035,STANDARD,E MC KEESPORT,PA,NOT ACCEPTABLE
15035,STANDARD,EAST MCKEESPORT,PA,NOT ACCEPTABLE
15037,STANDARD,ELIZABETH,PA,PRIMARY
15038,PO BOX,ELRAMA,PA,PRIMARY
15042,STANDARD,FREEDOM,PA,PRIMARY
15043,STANDARD,GEORGETOWN,PA,PRIMARY
15044,STANDARD,GIBSONIA,PA,PRIMARY
15045,STANDARD,GLASSPORT,PA,PRIMARY
15046,STANDARD,CRESCENT,PA,PRIMARY
15046,STANDARD,GLENWILLARD,PA,ACCEPTABLE
15047,PO BOX,GREENOCK,PA,PRIMARY
15049,STANDARD,HARWICK,PA,PRIMARY
15050,STANDARD,HOOKSTOWN,PA,PRIMARY
15051,STANDARD,INDIANOLA,PA,PRIMARY
15052,STANDARD,INDUSTRY,PA,PRIMARY
15053,STANDARD,JOFFRE,PA,PRIMARY
15054,PO BOX,LANGELOTH,PA,PRIMARY
15055,STANDARD,LAWRENCE,PA,PRIMARY
15056,STANDARD,LEETSDALE,PA,PRIMARY
15057,STANDARD,MC DONALD,PA,PRIMARY
15057,STANDARD,MCDONALD,PA,NOT ACCEPTABLE
15059,STANDARD,MIDLAND,PA,PRIMARY
15060,PO BOX,MIDWAY,PA,PRIMARY
15061,STANDARD,MONACA,PA,PRIMARY
15062,STANDARD,MONESSEN,PA,PRIMARY
15063,STANDARD,MONONGAHELA,PA,PRIMARY
15064,STANDARD,MORGAN,PA,PRIMARY
15065,STANDARD,NATRONA HEIGHTS,PA,PRIMARY
15065,STANDARD,NATRONA HTS,PA,ACCEPTABLE
15066,STANDARD,NEW BRIGHTON,PA,PRIMARY
15067,STANDARD,NEW EAGLE,PA,PRIMARY
15067,STANDARD,COURTNEY,PA,NOT ACCEPTABLE
15068,STANDARD,NEW KENSINGTON,PA,PRIMARY
15068,STANDARD,ARNOLD,PA,ACCEPTABLE
15068,STANDARD,BARKING,PA,ACCEPTABLE
15068,STANDARD,LOWER BURRELL,PA,ACCEPTABLE
15068,STANDARD,NEW KENSINGTN,PA,ACCEPTABLE
15068,STANDARD,PARNASSUS,PA,ACCEPTABLE
15069,UNIQUE,NEW KENSINGTON,PA,PRIMARY
15069,UNIQUE,NEW KENSINGTN,PA,ACCEPTABLE
15069,UNIQUE,ALCOA CENTER,PA,NOT ACCEPTABLE
15071,STANDARD,OAKDALE,PA,PRIMARY
15071,STANDARD,NOBLESTOWN,PA,ACCEPTABLE
15072,PO BOX,PRICEDALE,PA,PRIMARY
15074,STANDARD,ROCHESTER,PA,PRIMARY
15075,PO BOX,RURAL RIDGE,PA,PRIMARY
15076,STANDARD,RUSSELLTON,PA,PRIMARY
15077,PO BOX,SHIPPINGPORT,PA,PRIMARY
15078,STANDARD,SLOVAN,PA,PRIMARY
15081,PO BOX,SOUTH HEIGHTS,PA,PRIMARY
15082,PO BOX,STURGEON,PA,PRIMARY
15083,STANDARD,SUTERSVILLE,PA,PRIMARY
15084,STANDARD,TARENTUM,PA,PRIMARY
15085,STANDARD,TRAFFORD,PA,PRIMARY
15086,STANDARD,WARRENDALE,PA,PRIMARY
15087,PO BOX,WEBSTER,PA,PRIMARY
15088,PO BOX,WEST ELIZABETH,PA,PRIMARY
15088,PO BOX,W ELIZABETH,PA,ACCEPTABLE
15089,STANDARD,WEST NEWTON,PA,PRIMARY
15090,STANDARD,WEXFORD,PA,PRIMARY
15091,PO BOX,WILDWOOD,PA,PRIMARY
15095,PO BOX,WARRENDALE,PA,PRIMARY
15095,PO BOX,BULK MAIL CTR,PA,ACCEPTABLE
15096,UNIQUE,WARRENDALE,PA,PRIMARY
15096,UNIQUE,SOC AUTO ENGINEERS,PA,NOT ACCEPTABLE
15096,UNIQUE,WEXFORD,PA,NOT ACCEPTABLE
15101,STANDARD,ALLISON PARK,PA,PRIMARY
15102,STANDARD,BETHEL PARK,PA,PRIMARY
15104,STANDARD,BRADDOCK,PA,PRIMARY
15104,STANDARD,RANKIN,PA,ACCEPTABLE
15106,STANDARD,CARNEGIE,PA,PRIMARY
15106,STANDARD,HEIDELBERG,PA,ACCEPTABLE
15106,STANDARD,COLLIER TOWNSHIP,PA,NOT ACCEPTABLE
15106,STANDARD,COLLIER TWP,PA,NOT ACCEPTABLE
15106,STANDARD,RENNERDALE,PA,NOT ACCEPTABLE
15108,STANDARD,CORAOPOLIS,PA,PRIMARY
15108,STANDARD,MOON TOWNSHIP,PA,ACCEPTABLE
15108,STANDARD,MOON TWP,PA,ACCEPTABLE
15108,STANDARD,CARPOLIS,PA,NOT ACCEPTABLE
15108,STANDARD,COROPOLIS,PA,NOT ACCEPTABLE
15110,STANDARD,DUQUESNE,PA,PRIMARY
15112,STANDARD,EAST PITTSBURGH,PA,PRIMARY
15112,STANDARD,E PITTSBURGH,PA,ACCEPTABLE
15112,STANDARD,EAST PGH,PA,NOT ACCEPTABLE
15116,STANDARD,GLENSHAW,PA,PRIMARY
15120,STANDARD,HOMESTEAD,PA,PRIMARY
15120,STANDARD,MUNHALL,PA,ACCEPTABLE
15120,STANDARD,W HOMESTEAD,PA,ACCEPTABLE
15120,STANDARD,WEST HOMESTEAD,PA,ACCEPTABLE
15120,STANDARD,WHITAKER,PA,ACCEPTABLE
15122,STANDARD,WEST MIFFLIN,PA,PRIMARY
15122,STANDARD,PITTSBURGH,PA,ACCEPTABLE
15122,STANDARD,W MIFFLIN/PLEASANT HILLS,PA,NOT ACCEPTABLE
15123,STANDARD,WEST MIFFLIN,PA,PRIMARY
15123,STANDARD,PITTSBURGH,PA,NOT ACCEPTABLE
15123,STANDARD,W MIFFLIN/PLEASANT HILLS,PA,NOT ACCEPTABLE
15123,STANDARD,WEST MIFFLIN CENTURY MALL,PA,NOT ACCEPTABLE
15126,STANDARD,IMPERIAL,PA,PRIMARY
15127,PO BOX,INGOMAR,PA,PRIMARY
15129,STANDARD,SOUTH PARK,PA,PRIMARY
15129,STANDARD,LIBRARY,PA,ACCEPTABLE
15131,STANDARD,MCKEESPORT,PA,PRIMARY
15131,STANDARD,WHITE OAK,PA,ACCEPTABLE
15132,STANDARD,MCKEESPORT,PA,PRIMARY
15133,STANDARD,MCKEESPORT,PA,PRIMARY
15133,STANDARD,PORT VUE,PA,NOT ACCEPTABLE
15134,PO BOX,MCKEESPORT,PA,PRIMARY
15135,STANDARD,MCKEESPORT,PA,PRIMARY
15135,STANDARD,BOSTON,PA,ACCEPTABLE
15136,STANDARD,MC KEES ROCKS,PA,PRIMARY
15136,STANDARD,MCKEES ROCKS,PA,NOT ACCEPTABLE
15137,STANDARD,NORTH VERSAILLES,PA,PRIMARY
15137,STANDARD,N VERSAILLES,PA,ACCEPTABLE
15139,STANDARD,OAKMONT,PA,PRIMARY
15140,STANDARD,PITCAIRN,PA,PRIMARY
15140,STANDARD,MONROEVILLE,PA,ACCEPTABLE
15142,STANDARD,PRESTO,PA,PRIMARY
15143,STANDARD,SEWICKLEY,PA,PRIMARY
15143,STANDARD,EDGEWORTH,PA,ACCEPTABLE
15144,STANDARD,SPRINGDALE,PA,PRIMARY
15145,STANDARD,TURTLE CREEK,PA,PRIMARY
15146,STANDARD,MONROEVILLE,PA,PRIMARY
15147,STANDARD,VERONA,PA,PRIMARY
15148,STANDARD,WILMERDING,PA,PRIMARY
15148,STANDARD,WALL,PA,ACCEPTABLE
15201,STANDARD,PITTSBURGH,PA,PRIMARY
15201,STANDARD,ARSENAL,PA,ACCEPTABLE
15201,STANDARD,PGH,PA,NOT ACCEPTABLE
15201,STANDARD,PITT,PA,NOT ACCEPTABLE
15201,STANDARD,PITTS,PA,NOT ACCEPTABLE
15202,STANDARD,PITTSBURGH,PA,PRIMARY
15202,STANDARD,AVALON,PA,ACCEPTABLE
15202,STANDARD,BELLEVUE,PA,ACCEPTABLE
15202,STANDARD,BELLVUE,PA,ACCEPTABLE
15202,STANDARD,BEN AVON,PA,ACCEPTABLE
15202,STANDARD,EMSWORTH,PA,ACCEPTABLE
15202,STANDARD,BEN AVON HEIGHTS,PA,NOT ACCEPTABLE
15202,STANDARD,PGH,PA,NOT ACCEPTABLE
15202,STANDARD,PITT,PA,NOT ACCEPTABLE
15203,STANDARD,PITTSBURGH,PA,PRIMARY
15203,STANDARD,CARSON,PA,ACCEPTABLE
15203,STANDARD,PGH,PA,NOT ACCEPTABLE
15203,STANDARD,PITT,PA,NOT ACCEPTABLE
15204,STANDARD,PITTSBURGH,PA,PRIMARY
15204,STANDARD,CORLISS,PA,ACCEPTABLE
15204,STANDARD,PGH,PA,NOT ACCEPTABLE
15204,STANDARD,PITT,PA,NOT ACCEPTABLE
15205,STANDARD,PITTSBURGH,PA,PRIMARY
15205,STANDARD,CRAFTON,PA,ACCEPTABLE
15205,STANDARD,INGRAM,PA,NOT ACCEPTABLE
15205,STANDARD,PGH,PA,NOT ACCEPTABLE
15205,STANDARD,PITT,PA,NOT ACCEPTABLE
15206,STANDARD,PITTSBURGH,PA,PRIMARY
15206,STANDARD,EAST LIBERTY,PA,ACCEPTABLE
15207,STANDARD,PITTSBURGH,PA,PRIMARY
15207,STANDARD,HAZELWOOD,PA,ACCEPTABLE
15208,STANDARD,PITTSBURGH,PA,PRIMARY
15208,STANDARD,HOMEWOOD,PA,ACCEPTABLE
15208,STANDARD,PGH,PA,NOT ACCEPTABLE
15208,STANDARD,PITT,PA,NOT ACCEPTABLE
15209,STANDARD,PITTSBURGH,PA,PRIMARY
15209,STANDARD,MILLVALE,PA,ACCEPTABLE
15209,STANDARD,PGH,PA,NOT ACCEPTABLE
15209,STANDARD,PITT,PA,NOT ACCEPTABLE
15210,STANDARD,PITTSBURGH,PA,PRIMARY
15210,STANDARD,MOUNT OLIVER,PA,ACCEPTABLE
15210,STANDARD,MT OLIVER,PA,ACCEPTABLE
15210,STANDARD,PGH,PA,NOT ACCEPTABLE
15210,STANDARD,PITT,PA,NOT ACCEPTABLE
15211,STANDARD,PITTSBURGH,PA,PRIMARY
15211,STANDARD,MOUNT WASHINGTON,PA,ACCEPTABLE
15211,STANDARD,MT WASHINGTON,PA,ACCEPTABLE
15211,STANDARD,PGH,PA,NOT ACCEPTABLE
15211,STANDARD,PITT,PA,NOT ACCEPTABLE
15212,STANDARD,PITTSBURGH,PA,PRIMARY
15212,STANDARD,ALLEGHENY,PA,ACCEPTABLE
15212,STANDARD,PGH,PA,NOT ACCEPTABLE
15212,STANDARD,PITT,PA,NOT ACCEPTABLE
15213,STANDARD,PITTSBURGH,PA,PRIMARY
15213,STANDARD,OAKLAND,PA,ACCEPTABLE
15214,STANDARD,PITTSBURGH,PA,PRIMARY
15214,STANDARD,OBSERVATORY,PA,ACCEPTABLE
15214,STANDARD,PGH,PA,NOT ACCEPTABLE
15214,STANDARD,PITT,PA,NOT ACCEPTABLE
15215,STANDARD,PITTSBURGH,PA,PRIMARY
15215,STANDARD,ASPINWALL,PA,ACCEPTABLE
15215,STANDARD,SHARPSBURG,PA,ACCEPTABLE
15215,STANDARD,PGH,PA,NOT ACCEPTABLE
15215,STANDARD,PITT,PA,NOT ACCEPTABLE
15216,STANDARD,PITTSBURGH,PA,PRIMARY
15216,STANDARD,SOUTH HILLS,PA,ACCEPTABLE
15216,STANDARD,BEECHVIEW,PA,NOT ACCEPTABLE
15216,STANDARD,DORMONT,PA,NOT ACCEPTABLE
15216,STANDARD,PGH,PA,NOT ACCEPTABLE
15216,STANDARD,PITT,PA,NOT ACCEPTABLE
15217,STANDARD,PITTSBURGH,PA,PRIMARY
15217,STANDARD,SQUIRREL HILL,PA,ACCEPTABLE
15218,STANDARD,PITTSBURGH,PA,PRIMARY
15218,STANDARD,SWISSVALE,PA,ACCEPTABLE
15218,STANDARD,PGH,PA,NOT ACCEPTABLE
15218,STANDARD,PITT,PA,NOT ACCEPTABLE
15219,STANDARD,PITTSBURGH,PA,PRIMARY
15220,STANDARD,PITTSBURGH,PA,PRIMARY
15220,STANDARD,WABASH,PA,ACCEPTABLE
15220,STANDARD,PGH,PA,NOT ACCEPTABLE
15220,STANDARD,PITT,PA,NOT ACCEPTABLE
15220,STANDARD,ROOK,PA,NOT ACCEPTABLE
15221,STANDARD,PITTSBURGH,PA,PRIMARY
15221,STANDARD,WILKINSBURG,PA,ACCEPTABLE
15221,STANDARD,BRADDOCK HILLS,PA,NOT ACCEPTABLE
15221,STANDARD,CHURCHILL,PA,NOT ACCEPTABLE
15221,STANDARD,FOREST HILLS,PA,NOT ACCEPTABLE
15221,STANDARD,PGH,PA,NOT ACCEPTABLE
15221,STANDARD,PITT,PA,NOT ACCEPTABLE
15222,STANDARD,PITTSBURGH,PA,PRIMARY
15222,STANDARD,PGH,PA,NOT ACCEPTABLE
15222,STANDARD,PITT,PA,NOT ACCEPTABLE
15223,STANDARD,PITTSBURGH,PA,PRIMARY
15223,STANDARD,ETNA,PA,ACCEPTABLE
15223,STANDARD,PGH,PA,NOT ACCEPTABLE
15223,STANDARD,PITT,PA,NOT ACCEPTABLE
